EVENT_UNIQUE_ID,HOOD_158,NEIGHBOURHOOD_158,X,Y,PRIMARY_OFFENCE,REPORT_YEAR,REPORT_MONTH
GO-20149003168,74,North St.James Town,-79.375173783,43.6682484950001,THEFT UNDER,2014,May
GO-20149003173,167,Church-Wellesley,-79.38205247,43.66834242,THEFT UNDER,2014,May
GO-20149003177,1,West Humber-Clairville,-79.580688223,43.7247923240001,THEFT UNDER,2014,May
GO-20149003193,168,Downtown Yonge East,-79.37814596,43.6544494460001,THEFT UNDER,2014,May
GO-20149003214,169,Bay-Cloverhill,-79.389960622,43.668796593,THEFT UNDER,2014,May
GO-20142033897,62,East End-Danforth,-79.293642929,43.689594782,THEFT UNDER,2014,May
GO-20142033262,106,Humewood-Cedarvale,-79.424762226,43.699016629,B&E,2014,May
GO-20149003199,44,Flemingdon Park,-79.3359768559999,43.7093840630001,THEFT UNDER,2014,May
GO-20149003205,71,Cabbagetown-South St.James Town,-79.377210868,43.6635929650001,THEFT UNDER,2014,May
GO-20149003203,15,Kingsway South,-79.511535981,43.647767199,THEFT UNDER,2014,May
GO-20149003207,170,Yonge-Bay Corridor,-79.380755468,43.6521200970001,THEFT UNDER,2014,May
GO-20149003212,170,Yonge-Bay Corridor,-79.384890211,43.6585045360001,THEFT UNDER,2014,May
GO-20142030078,170,Yonge-Bay Corridor,-79.385552557,43.648862824,THEFT UNDER,2014,May
GO-20149003215,170,Yonge-Bay Corridor,-79.379131338,43.6459808610001,THEFT UNDER,2014,May
GO-20142033653,91,Weston-Pelham Park,-79.459532957,43.6747520820001,THEFT UNDER,2014,May
GO-20149003198,116,Steeles,-79.3218008119999,43.815655914,THEFT UNDER,2014,May
GO-20149003202,165,Harbourfront-CityPlace,-79.394427374,43.6401995730001,THEFT UNDER,2014,May
GO-20149003201,165,Harbourfront-CityPlace,-79.394427374,43.6401995730001,THEFT UNDER,2014,May
GO-20142032198,165,Harbourfront-CityPlace,-79.394427374,43.6401995730001,THEFT UNDER,2014,May
GO-20142033991,163,Fort York-Liberty Village,-79.4120885579999,43.639035619,THEFT UNDER,2014,May
GO-20142034816,169,Bay-Cloverhill,-79.39117721,43.6648336380001,THEFT UNDER,2014,May
GO-20149003235,95,Annex,-79.406038247,43.6721819800001,THEFT UNDER,2014,May
GO-20149003224,169,Bay-Cloverhill,-79.387063631,43.6685331420001,THEFT UNDER,2014,May
GO-20142041517,164,Wellington Place,-79.390934815,43.6494449030001,THEFT UNDER,2014,May
GO-20149003228,88,High Park North,-79.47140666,43.6602977850001,THEFT UNDER,2014,May
GO-20142039206,98,Rosedale-Moore Park,-79.381450609,43.694229901,B&E,2014,May
GO-20142041036,53,Henry Farm,-79.3472925249999,43.7695256530001,B&E,2014,May
GO-20142039523,103,Lawrence Park South,-79.402191629,43.7250955700001,THEFT UNDER,2014,May
GO-20142038838,80,Palmerston-Little Italy,-79.4241290429999,43.6545723570001,THEFT UNDER,2014,May
GO-20142047404,143,West Rouge,-79.132918804,43.780412342,THEFT UNDER,2014,May
GO-20142047547,73,Moss Park,-79.365609149,43.6549843880001,THEFT UNDER,2014,May
GO-20142047643,169,Bay-Cloverhill,-79.390644735,43.663578054,THEFT UNDER,2014,May
GO-20142045048,160,Mimico-Queensway,-79.493361114,43.612931685,THEFT UNDER,2014,May
GO-20142044210,98,Rosedale-Moore Park,-79.3842059249999,43.6707982510001,THEFT UNDER,2014,May
GO-20149003237,171,Junction-Wallace Emerson,-79.448511706,43.6685849310001,THEFT UNDER,2014,May
GO-20149003248,163,Fort York-Liberty Village,-79.420795362,43.638897882,THEFT UNDER,2014,May
GO-20149003251,109,Caledonia-Fairbank,-79.4507244019999,43.685022459,THEFT UNDER,2014,May
GO-20142046987,168,Downtown Yonge East,-79.378531912,43.659851706,THEFT UNDER,2014,May
GO-20142047200,167,Church-Wellesley,-79.3824012969999,43.6613682400001,THEFT UNDER,2014,May
GO-20149003272,80,Palmerston-Little Italy,-79.414030473,43.6606405200001,THEFT UNDER,2014,May
GO-20142058713,2,Mount Olive-Silverstone-Jamestown,-79.5847707739999,43.7392654340001,THEFT UNDER,2014,May
GO-20142053191,120,Clairlea-Birchmount,-79.3020967849999,43.7233748360001,THEFT UNDER,2014,May
GO-20142051227,83,Dufferin Grove,-79.429931298,43.654212353,THEFT UNDER,2014,May
GO-20142053081,86,Roncesvalles,-79.4379741069999,43.642272002,B&E,2014,May
GO-20149003270,170,Yonge-Bay Corridor,-79.3840568639999,43.6564295470001,THEFT UNDER,2014,May
GO-20149003285,163,Fort York-Liberty Village,-79.415931695,43.639061005,THEFT UNDER,2014,May
GO-20149003284,169,Bay-Cloverhill,-79.3853580109999,43.661715203,THEFT UNDER,2014,May
GO-20149003276,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,THEFT UNDER,2014,May
GO-20149003281,68,North Riverdale,-79.3448392239999,43.6789458530001,THEFT UNDER,2014,May
GO-20149003279,169,Bay-Cloverhill,-79.3874122679999,43.66847117,THEFT UNDER,2014,May
GO-20142060810,169,Bay-Cloverhill,-79.384402446,43.6628838130001,THEFT UNDER,2014,May
GO-20142059340,56,Leaside-Bennington,-79.364940379,43.703799841,PROPERTY - FOUND,2014,May
GO-20142058650,56,Leaside-Bennington,-79.363017177,43.7158484080001,THEFT OVER,2014,May
GO-20142063112,88,High Park North,-79.4652941639999,43.653531662,THEFT UNDER,2014,May
GO-20149003310,40,St.Andrew-Windfields,-79.399970572,43.7551813740001,THEFT UNDER,2014,May
GO-20142064711,167,Church-Wellesley,-79.381565635,43.666046844,THEFT UNDER,2014,May
GO-20142062543,62,East End-Danforth,-79.291838519,43.6867496520001,THEFT UNDER,2014,May
GO-20149003307,170,Yonge-Bay Corridor,-79.3840568639999,43.6564295470001,THEFT UNDER,2014,May
GO-20149003306,84,Little Portugal,-79.4263144939999,43.6485193140001,THEFT UNDER,2014,May
GO-20142066066,79,University,-79.39836093,43.6678254490001,THEFT UNDER,2014,May
GO-20142066244,170,Yonge-Bay Corridor,-79.3867440019999,43.656776488,THEFT UNDER,2014,May
GO-20142065788,169,Bay-Cloverhill,-79.389498056,43.6652255480001,THEFT UNDER,2014,May
GO-20149003293,12,Markland Wood,-79.571193727,43.629413576,THEFT UNDER,2014,May
GO-20149003290,62,East End-Danforth,-79.294323853,43.6862337600001,THEFT UNDER,2014,May
GO-20149003291,80,Palmerston-Little Italy,-79.4243114069999,43.6585408810001,THEFT UNDER,2014,May
GO-20149003342,170,Yonge-Bay Corridor,-79.379131338,43.6459808610001,THEFT UNDER,2014,May
GO-20149003317,72,Regent Park,-79.356163113,43.6579858710001,THEFT UNDER,2014,May
GO-20142072781,166,St Lawrence-East Bayfront-The Islands,-79.3593503769999,43.6498046740001,THEFT UNDER,2014,May
GO-20142068530,73,Moss Park,-79.3653103,43.6542553570001,B&E,2014,May
GO-20142072716,168,Downtown Yonge East,-79.380831674,43.659354245,THEFT UNDER,2014,May
GO-20142069863,162,West Queen West,-79.413551537,43.6410737570001,B&E W'INTENT,2014,May
GO-20142052337,95,Annex,-79.397910984,43.6692269260001,THEFT UNDER,2014,May
GO-20142065987,73,Moss Park,-79.368961171,43.6573267690001,MISCHIEF UNDER,2014,May
GO-20142077430,166,St Lawrence-East Bayfront-The Islands,-79.381108948,43.6420534650001,PROPERTY - FOUND,2014,May
GO-20149003322,95,Annex,-79.4105123419999,43.6739671510001,THEFT UNDER,2014,May
GO-20142080050,70,South Riverdale,-79.3313067679999,43.661852599,THEFT UNDER,2014,May
GO-20142079726,170,Yonge-Bay Corridor,-79.381067364,43.650560107,THEFT UNDER,2014,May
GO-20149003346,170,Yonge-Bay Corridor,-79.384106778,43.649181862,THEFT UNDER,2014,May
GO-20142076977,86,Roncesvalles,-79.4423912629999,43.6448071040001,THEFT UNDER,2014,May
GO-20149003340,166,St Lawrence-East Bayfront-The Islands,-79.3759606419999,43.642651582,THEFT UNDER,2014,May
GO-20149003341,166,St Lawrence-East Bayfront-The Islands,-79.376277767,43.643793246,THEFT UNDER,2014,May
GO-20142071427,144,Morningside Heights,-79.1896670099999,43.8081565690001,THEFT UNDER,2014,May
GO-20149003362,170,Yonge-Bay Corridor,-79.38641187,43.658167742,THEFT UNDER,2014,May
GO-20149003360,34,Bathurst Manor,-79.457993701,43.751395598,THEFT UNDER,2014,May
GO-20149003359,154,Oakdale-Beverley Heights,-79.5226160409999,43.726081488,THEFT UNDER,2014,May
GO-20142082360,63,The Beaches,-79.309039986,43.666098778,THEFT UNDER,2014,May
GO-20142084500,79,University,-79.400079658,43.666907802,THEFT UNDER,2014,May
GO-20142084804,89,Runnymede-Bloor West Village,-79.493314331,43.661179643,B&E,2014,May
GO-20149003386,170,Yonge-Bay Corridor,-79.383574939,43.647918186,THEFT UNDER,2014,May
GO-20149003367,168,Downtown Yonge East,-79.379355173,43.6541900130001,THEFT UNDER,2014,May
GO-20142085824,62,East End-Danforth,-79.291838519,43.6867496520001,THEFT UNDER,2014,May
GO-20149003382,133,Centennial Scarborough,-79.138873981,43.7740594530001,THEFT UNDER,2014,May
GO-20149003376,66,Danforth,-79.337648623,43.6812401120001,THEFT UNDER,2014,May
GO-20149003375,168,Downtown Yonge East,-79.3795725639999,43.656285138,THEFT UNDER,2014,May
GO-20149003385,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,THEFT UNDER,2014,May
GO-20149003369,170,Yonge-Bay Corridor,-79.3817728929999,43.6510649420001,THEFT UNDER,2014,May
GO-20149003355,56,Leaside-Bennington,-79.369861659,43.701341546,THEFT UNDER,2014,May
GO-20142085833,67,Playter Estates-Danforth,-79.3508870749999,43.678158065,THEFT UNDER,2014,May
GO-20149003384,155,Downsview,-79.471175608,43.7278859080001,THEFT UNDER,2014,May
GO-20149003402,163,Fort York-Liberty Village,-79.414242568,43.6394308320001,THEFT UNDER,2014,May
GO-20142085266,63,The Beaches,-79.309039986,43.666098778,THEFT UNDER,2014,May
GO-20149003400,169,Bay-Cloverhill,-79.384402446,43.6628838130001,THEFT UNDER,2014,May
GO-20149003393,167,Church-Wellesley,-79.381309763,43.666576902,THEFT UNDER,2014,May
GO-20142174891,50,Newtonbrook East,-79.416322183,43.782909391,THEFT UNDER,2014,May
GO-20142089260,24,Black Creek,-79.5152277779999,43.7681488160001,THEFT UNDER,2014,May
GO-20149003404,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,THEFT UNDER,2014,May
GO-20142078954,70,South Riverdale,-79.3317569019999,43.663787717,THEFT UNDER,2014,May
GO-20142089548,62,East End-Danforth,-79.290691008,43.6869963620001,THEFT UNDER,2014,May
GO-20142094230,20,Alderwood,-79.536171026,43.6037310770001,THEFT UNDER,2014,May
GO-20142099050,13,Etobicoke West Mall,-79.567807059,43.6419071180001,B&E,2014,May
GO-20142099437,154,Oakdale-Beverley Heights,-79.508878371,43.7219386260001,THEFT UNDER,2014,May
GO-20142097821,100,Yonge-Eglinton,-79.4008354219999,43.7077541460001,THEFT UNDER,2014,May
GO-20149003410,163,Fort York-Liberty Village,-79.414574596,43.63854115,THEFT UNDER,2014,May
GO-20149003412,68,North Riverdale,-79.351988282,43.6771086950001,THEFT UNDER,2014,May
GO-20149003409,168,Downtown Yonge East,-79.3824012969999,43.6613682400001,THEFT UNDER,2014,May
GO-20142104453,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,THEFT UNDER,2014,May
GO-20142087190,170,Yonge-Bay Corridor,-79.3785332959999,43.6483812450001,THEFT UNDER,2014,May
GO-20149003423,167,Church-Wellesley,-79.381565635,43.666046844,THEFT UNDER,2014,May
GO-20142102880,62,East End-Danforth,-79.2960597649999,43.689445683,B&E W'INTENT,2014,May
GO-20149003425,168,Downtown Yonge East,-79.378765936,43.6543157680001,THEFT UNDER,2014,May
GO-20142103476,170,Yonge-Bay Corridor,-79.3837023899999,43.6612460370001,THEFT UNDER,2014,May
GO-20149003419,170,Yonge-Bay Corridor,-79.381222139,43.657031735,THEFT UNDER,2014,May
GO-20142109153,171,Junction-Wallace Emerson,-79.4408029749999,43.6626327210001,THEFT UNDER,2014,May
GO-20142109010,168,Downtown Yonge East,-79.376713307,43.6624126770001,THEFT UNDER,2014,May
GO-20149003459,70,South Riverdale,-79.334314739,43.6661644050001,THEFT UNDER,2014,May
GO-20142115665,167,Church-Wellesley,-79.379371192,43.661869537,THEFT UNDER,2014,May
GO-20142115760,105,Lawrence Park North,-79.402191629,43.7250955700001,THEFT UNDER,2014,May
GO-20142114389,84,Little Portugal,-79.432639777,43.651187516,B&E,2014,May
GO-20142117470,95,Annex,-79.4153950629999,43.6658378810001,THEFT UNDER,2014,May
GO-20149003453,78,Kensington-Chinatown,-79.390663617,43.6524059230001,THEFT UNDER,2014,May
GO-20142117568,12,Markland Wood,-79.57688591,43.6350767390001,THEFT OVER,2014,May
GO-20142117947,31,Yorkdale-Glen Park,-79.4460932809999,43.7066902610001,B&E,2014,May
GO-20149003461,95,Annex,-79.402136818,43.672986845,THEFT UNDER,2014,May
GO-20149003470,95,Annex,-79.409989006,43.6653830010001,THEFT UNDER,2014,May
GO-20149003472,19,Long Branch,-79.536202175,43.588823995,THEFT FROM MOTOR VEHICLE UNDER,2014,May
GO-20142115275,173,North Toronto,-79.398993778,43.709577154,THEFT UNDER,2014,May
GO-20142124470,136,West Hill,-79.175942817,43.776153208,B&E,2014,May
GO-20142125389,170,Yonge-Bay Corridor,-79.3858513059999,43.660809477,THEFT UNDER,2014,May
GO-20149003504,92,Corso Italia-Davenport,-79.44197078,43.6781784410001,THEFT UNDER,2014,May
GO-20142122036,72,Regent Park,-79.362260732,43.6560883340001,THEFT UNDER,2014,May
GO-20149003474,71,Cabbagetown-South St.James Town,-79.364155164,43.666087132,THEFT UNDER,2014,May
GO-20142129798,121,Oakridge,-79.272803891,43.6981571260001,THEFT UNDER,2014,May
GO-20149003508,170,Yonge-Bay Corridor,-79.385522793,43.6561215850001,THEFT UNDER,2014,May
GO-20142128571,158,Islington,-79.560111556,43.640957567,THEFT UNDER,2014,May
GO-20142127554,81,Trinity-Bellwoods,-79.4081563409999,43.655872935,THEFT UNDER,2014,May
GO-20149003515,166,St Lawrence-East Bayfront-The Islands,-79.365617545,43.6509126760001,THEFT UNDER,2014,May
GO-20142129186,112,Beechborough-Greenbrook,-79.478537178,43.6921150090001,THEFT UNDER,2014,May
GO-20149003522,62,East End-Danforth,-79.290265754,43.683117017,THEFT UNDER,2014,May
GO-20149003518,170,Yonge-Bay Corridor,-79.380755468,43.6521200970001,THEFT UNDER,2014,May
GO-20149003499,71,Cabbagetown-South St.James Town,-79.367260572,43.6661557420001,THEFT UNDER,2014,May
GO-20149003506,27,York University Heights,-79.502439516,43.774466492,THEFT UNDER,2014,May
GO-20149003516,170,Yonge-Bay Corridor,-79.384647339,43.650434687,THEFT UNDER,2014,May
GO-20142128141,162,West Queen West,-79.4113052709999,43.6421689630001,THEFT UNDER,2014,May
GO-20149003524,169,Bay-Cloverhill,-79.3877203489999,43.6656387140001,THEFT UNDER,2014,May
GO-20149003532,166,St Lawrence-East Bayfront-The Islands,-79.37659737,43.640774601,THEFT UNDER,2014,May
GO-20149003536,170,Yonge-Bay Corridor,-79.387421852,43.660508679,THEFT UNDER,2014,May
GO-20149003542,78,Kensington-Chinatown,-79.388264415,43.652401991,THEFT UNDER,2014,May
GO-20142135785,166,St Lawrence-East Bayfront-The Islands,-79.3623607929999,43.647299134,THEFT UNDER,2014,May
GO-20149003528,170,Yonge-Bay Corridor,-79.380922767,43.6563225840001,THEFT UNDER,2014,May
GO-20142138810,174,South Eglinton-Davisville,-79.3983628509999,43.7067258010001,THEFT UNDER,2014,May
GO-20142137455,73,Moss Park,-79.3660835909999,43.651758252,THEFT UNDER,2014,May
GO-20149003530,78,Kensington-Chinatown,-79.404162663,43.649076424,THEFT UNDER,2014,May
GO-20149003543,78,Kensington-Chinatown,-79.389980271,43.65869503,THEFT UNDER,2014,May
GO-20149003527,97,Yonge-St.Clair,-79.3930236209999,43.6841734860001,THEFT UNDER,2014,May
GO-20142138896,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,THEFT UNDER,2014,May
GO-20149003560,98,Rosedale-Moore Park,-79.384630487,43.67179602,THEFT UNDER,2014,May
GO-20142140082,103,Lawrence Park South,-79.415539522,43.710326896,THEFT UNDER,2014,May
GO-20142141129,103,Lawrence Park South,-79.39103548,43.7202325010001,THEFT FROM MOTOR VEHICLE UNDER,2014,May
GO-20149003547,72,Regent Park,-79.356955133,43.662820943,THEFT UNDER,2014,May
GO-20142145196,68,North Riverdale,-79.3553737509999,43.67249379,THEFT UNDER,2014,May
GO-20149003545,168,Downtown Yonge East,-79.37925531,43.652433751,THEFT UNDER,2014,May
GO-20149003558,171,Junction-Wallace Emerson,-79.4477363349999,43.6699482440001,THEFT UNDER,2014,May
GO-20142143889,16,Stonegate-Queensway,-79.5133081609999,43.633090198,THEFT UNDER,2014,May
GO-20142142275,85,South Parkdale,-79.432735227,43.6404714510001,THEFT UNDER,2014,May
GO-20142145155,111,Rockcliffe-Smythe,-79.496353046,43.6721025940001,THEFT UNDER,2014,May
GO-20142141495,111,Rockcliffe-Smythe,-79.4977418249999,43.676864214,THEFT OVER,2014,May
GO-20149003564,169,Bay-Cloverhill,-79.387482383,43.6669552330001,THEFT UNDER,2014,May
GO-20142143830,129,Agincourt North,-79.2640179649999,43.815351595,THEFT UNDER,2014,May
GO-20142150849,163,Fort York-Liberty Village,-79.414242568,43.6394308320001,THEFT UNDER,2014,May
GO-20142151396,85,South Parkdale,-79.442492331,43.639431008,THEFT UNDER,2014,May
GO-20142148718,165,Harbourfront-CityPlace,-79.394427374,43.6401995730001,THEFT UNDER,2014,May
GO-20149003583,63,The Beaches,-79.311158174,43.667547288,THEFT UNDER,2014,May
GO-20142149692,66,Danforth,-79.332536007,43.6818510360001,THEFT UNDER,2014,May
GO-20142152098,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,THEFT UNDER,2014,May
GO-20149003572,170,Yonge-Bay Corridor,-79.383590547,43.658303534,THEFT UNDER,2014,May
GO-20149003571,37,Willowdale West,-79.4345549,43.7733265690001,THEFT UNDER,2014,May
GO-20149003582,171,Junction-Wallace Emerson,-79.438667202,43.6592063630001,THEFT UNDER,2014,May
GO-20142151692,121,Oakridge,-79.288355112,43.6912262660001,THEFT UNDER,2014,May
GO-20149003581,95,Annex,-79.3954319489999,43.671895229,THEFT UNDER,2014,May
GO-20142148181,61,Taylor-Massey,-79.303399801,43.6916944330001,THEFT UNDER,2014,May
GO-20142156194,84,Little Portugal,-79.422805341,43.6428937920001,THEFT UNDER,2014,May
GO-20142155928,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,B&E,2014,May
GO-20149003608,169,Bay-Cloverhill,-79.389823275,43.6680241450001,THEFT UNDER,2014,May
GO-20149003607,171,Junction-Wallace Emerson,-79.449101247,43.657464281,THEFT UNDER,2014,May
GO-20142154575,168,Downtown Yonge East,-79.377914687,43.649142543,THEFT UNDER,2014,May
GO-20149003622,166,St Lawrence-East Bayfront-The Islands,-79.364780638,43.649618327,THEFT UNDER,2014,May
GO-20142157133,84,Little Portugal,-79.431821841,43.652327477,THEFT UNDER,2014,May
GO-20142155053,169,Bay-Cloverhill,-79.386548951,43.667304696,THEFT UNDER,2014,May
GO-20149003600,174,South Eglinton-Davisville,-79.396635048,43.706550072,THEFT UNDER,2014,May
GO-20149003576,36,Newtonbrook West,-79.423353429,43.790047912,THEFT UNDER,2014,May
GO-20142160908,68,North Riverdale,-79.346113282,43.678695616,THEFT UNDER,2014,May
GO-20142162615,12,Markland Wood,-79.5821900299999,43.63409269,B&E,2014,May
GO-20149003594,95,Annex,-79.399832827,43.667510694,THEFT UNDER,2014,May
GO-20149003651,120,Clairlea-Birchmount,-79.273370599,43.7080706080001,THEFT UNDER,2014,May
GO-20149003644,79,University,-79.3989795419999,43.6654319830001,THEFT UNDER,2014,May
GO-20149003595,170,Yonge-Bay Corridor,-79.3863583689999,43.655933641,THEFT UNDER,2014,May
GO-20142162691,174,South Eglinton-Davisville,-79.396635048,43.706550072,THEFT OVER,2014,May
GO-20142161178,166,St Lawrence-East Bayfront-The Islands,-79.37659737,43.640774601,THEFT UNDER,2014,May
GO-20149003646,35,Westminster-Branson,-79.445302735,43.7735077670001,THEFT UNDER,2014,May
GO-20149003632,81,Trinity-Bellwoods,-79.421243918,43.6490799760001,THEFT UNDER,2014,May
GO-20149003636,163,Fort York-Liberty Village,-79.402085985,43.636028342,THEFT UNDER,2014,May
GO-20142160921,95,Annex,-79.418020242,43.669266732,THEFT UNDER,2014,May
GO-20142165022,168,Downtown Yonge East,-79.381222139,43.657031735,THEFT UNDER,2014,May
GO-20142164309,18,New Toronto,-79.519080037,43.6004349520001,THEFT UNDER,2014,May
GO-20142167489,95,Annex,-79.42095326,43.6717282340001,THEFT UNDER,2014,May
GO-20142168635,68,North Riverdale,-79.3529074699999,43.666154508,THEFT UNDER,2014,May
GO-20142172027,154,Oakdale-Beverley Heights,-79.507610071,43.7302671310001,THEFT UNDER,2014,May
GO-20149003656,163,Fort York-Liberty Village,-79.415931695,43.639061005,THEFT UNDER,2014,May
GO-20149003659,119,Wexford/Maryvale,-79.2995264479999,43.725172673,THEFT UNDER,2014,May
GO-20142169040,164,Wellington Place,-79.40141006,43.6477033890001,THEFT UNDER,2014,May
GO-20142170864,166,St Lawrence-East Bayfront-The Islands,-79.3742797369999,43.6401205290001,THEFT UNDER,2014,May
GO-20142171168,96,Casa Loma,-79.4116780209999,43.675381681,THEFT UNDER,2014,May
GO-20142149862,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,THEFT UNDER,2014,May
