X,Y,OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-79.333165556,43.76043271,11,GO-20141284673,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,6,2014,January,5,5,Sunday    ,6,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45),-79.3331655561643,43.7604327097675
-79.502476079,43.6259768950001,12,GO-20141293398,2014/01/06 05:00:00+00,2013/12/17 05:00:00+00,2014,January,6,6,Monday    ,19,2013,December,17,351,Tuesday   ,12,D22,Bar / Restaurant,Commercial,2130,210,Theft Over,Theft Over,16,Stonegate-Queensway,16,Stonegate-Queensway (16),-79.5024760786625,43.6259768946541
-79.333165556,43.76043271,13,GO-20141301110,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,22,2014,January,7,7,Tuesday   ,22,D33,"Apartment (Rooming House, Condo)",Apartment,2130,200,Theft From Mail / Bag / Key,Theft Over,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45),-79.3331655561643,43.7604327097675
-79.359821411,43.714597822,14,GO-20141306704,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,22,2014,January,8,8,Wednesday ,15,D53,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,56,Leaside-Bennington,56,Leaside-Bennington (56),-79.3598214107523,43.7145978219767
-79.5883158189999,43.6787150120001,15,GO-20141302953,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,9,2014,January,8,8,Wednesday ,2,D23,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5883158190954,43.6787150120529
-79.368269068,43.7156970440001,16,GO-20141309789,2014/01/09 05:00:00+00,2014/01/08 05:00:00+00,2014,January,9,9,Thursday  ,12,2014,January,8,8,Wednesday ,12,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,56,Leaside-Bennington,56,Leaside-Bennington (56),-79.3682690681449,43.7156970435846
-79.330973415,43.6712993560001,17,GO-20141310140,2014/01/09 05:00:00+00,2013/12/06 05:00:00+00,2014,January,9,9,Thursday  ,12,2013,December,6,340,Friday    ,3,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,70,South Riverdale,70,South Riverdale (70),-79.3309734150006,43.6712993563629
-79.58436434,43.677376102,18,GO-20141303907,2014/01/09 05:00:00+00,2014/01/06 05:00:00+00,2014,January,9,9,Thursday  ,11,2014,January,6,6,Monday    ,0,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5843643403058,43.6773761023449
-79.5883969179999,43.7026179850001,19,GO-20141312296,2014/01/09 05:00:00+00,2013/12/26 05:00:00+00,2014,January,9,9,Thursday  ,17,2013,December,26,360,Thursday  ,14,D23,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,2130,210,Theft Over,Theft Over,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5883969179049,43.7026179847489
-79.531463055,43.7496546560001,20,GO-20141309782,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,10,2014,January,9,9,Thursday  ,10,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,22,Humbermede,22,Humbermede (22),-79.5314630547764,43.7496546562001
-79.3998671689999,43.652545145,21,GO-20141315465,2014/01/10 05:00:00+00,2014/01/09 05:00:00+00,2014,January,10,10,Friday    ,8,2014,January,9,9,Thursday  ,22,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3998671693323,43.6525451453098
-79.359494882,43.7733364370001,22,GO-20141335936,2014/01/11 05:00:00+00,2014/01/11 05:00:00+00,2014,January,11,11,Saturday  ,16,2014,January,11,11,Saturday  ,16,D33,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,47,Don Valley Village,47,Don Valley Village (47),-79.3594948824373,43.7733364365397
-79.3807192629999,43.6635544370001,23,GO-20141318041,2014/01/11 05:00:00+00,2013/12/01 05:00:00+00,2014,January,11,11,Saturday  ,0,2013,December,1,335,Sunday    ,0,D51,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.3807192628818,43.6635544373653
-79.414242568,43.6394308320001,24,GO-20141326157,2014/01/11 05:00:00+00,2014/01/11 05:00:00+00,2014,January,11,11,Saturday  ,21,2014,January,11,11,Saturday  ,21,D14,"Apartment (Rooming House, Condo)",Apartment,2132,200,Theft From Motor Vehicle Over,Theft Over,163,Fort York-Liberty Village,82,Niagara (82),-79.4142425682501,43.6394308317956
-79.398292307,43.750926593,25,GO-20141331086,2014/01/12 05:00:00+00,2014/01/12 05:00:00+00,2014,January,12,12,Sunday    ,17,2014,January,12,12,Sunday    ,12,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40),-79.3982923070474,43.7509265926874
-79.360410789,43.754842678,26,GO-20141336659,2014/01/13 05:00:00+00,2014/01/13 05:00:00+00,2014,January,13,13,Monday    ,15,2014,January,13,13,Monday    ,15,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40),-79.3604107886786,43.7548426776876
-79.349035737,43.768372309,27,GO-20141342156,2014/01/14 05:00:00+00,2014/01/14 05:00:00+00,2014,January,14,14,Tuesday   ,15,2014,January,14,14,Tuesday   ,14,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,53,Henry Farm,53,Henry Farm (53),-79.3490357370254,43.7683723094929
-79.557610551,43.675482399,28,GO-20141341993,2014/01/14 05:00:00+00,2014/01/14 05:00:00+00,2014,January,14,14,Tuesday   ,14,2014,January,14,14,Tuesday   ,13,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,Theft Over,10,Princess-Rosethorn,10,Princess-Rosethorn (10),-79.5576105514,43.6754823994086
-79.380577495,43.646414592,29,GO-20141343665,2014/01/14 05:00:00+00,2014/01/14 05:00:00+00,2014,January,14,14,Tuesday   ,18,2014,January,14,14,Tuesday   ,11,D52,Other Passenger Train,Transit,2130,210,Theft Over,Theft Over,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3805774952918,43.6464145918027
-79.362998009,43.6600810690001,30,GO-20141340474,2014/01/14 05:00:00+00,2014/01/13 05:00:00+00,2014,January,14,14,Tuesday   ,8,2014,January,13,13,Monday    ,21,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,72,Regent Park,72,Regent Park (72),-79.3629980089409,43.6600810693846
-79.397446424,43.6535723050001,31,GO-20141338731,2014/01/14 05:00:00+00,2014/01/13 05:00:00+00,2014,January,14,14,Tuesday   ,0,2014,January,13,13,Monday    ,21,D52,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3974464239336,43.6535723051822
-79.385552557,43.648862824,32,GO-20141343564,2014/01/14 05:00:00+00,2014/01/12 05:00:00+00,2014,January,14,14,Tuesday   ,18,2014,January,12,12,Sunday    ,21,D52,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3855525565135,43.6488628235918
-79.4751783469999,43.6576262300001,33,GO-20141340641,2014/01/14 05:00:00+00,2014/01/14 05:00:00+00,2014,January,14,14,Tuesday   ,9,2014,January,14,14,Tuesday   ,9,D11,Schools During Un-Supervised Activity,Educational,2132,200,Theft From Motor Vehicle Over,Theft Over,88,High Park North,88,High Park North (88),-79.4751783472057,43.6576262299301
-79.552915431,43.6862155430001,34,GO-20141382719,2014/01/15 05:00:00+00,2013/01/01 05:00:00+00,2014,January,15,15,Wednesday ,13,2013,January,1,1,Tuesday   ,7,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.552915431003,43.6862155429065
-79.502628584,43.6263300900001,35,GO-20141350542,2014/01/15 05:00:00+00,2014/01/15 05:00:00+00,2014,January,15,15,Wednesday ,20,2014,January,15,15,Wednesday ,18,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,16,Stonegate-Queensway,16,Stonegate-Queensway (16),-79.5026285836511,43.6263300895265
-79.46156423,43.661509627,36,GO-20141347372,2014/01/15 05:00:00+00,2014/01/14 05:00:00+00,2014,January,15,15,Wednesday ,11,2014,January,14,14,Tuesday   ,16,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,200,Theft From Mail / Bag / Key,Theft Over,88,High Park North,88,High Park North (88),-79.4615642302699,43.6615096268699
-79.524618703,43.677706761,37,GO-20141347424,2014/01/15 05:00:00+00,2014/01/14 05:00:00+00,2014,January,15,15,Wednesday ,13,2014,January,14,14,Tuesday   ,23,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2132,200,Theft From Motor Vehicle Over,Theft Over,9,Edenbridge-Humber Valley,9,Edenbridge-Humber Valley (9),-79.5246187033767,43.6777067609668
-79.5332328649999,43.624153397,38,GO-20141359688,2014/01/17 05:00:00+00,2014/01/15 05:00:00+00,2014,January,17,17,Friday    ,9,2014,January,15,15,Wednesday ,17,D22,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.533232865174,43.6241533966844
-79.324620736,43.6648971180001,39,GO-20141364302,2014/01/17 05:00:00+00,2014/01/17 05:00:00+00,2014,January,17,17,Friday    ,23,2014,January,17,17,Friday    ,21,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,65,Greenwood-Coxwell,65,Greenwood-Coxwell (65),-79.3246207356752,43.6648971180296
-79.3118680009999,43.705611999,40,GO-20141360646,2014/01/17 05:00:00+00,2014/01/17 05:00:00+00,2014,January,17,17,Friday    ,12,2014,January,17,17,Friday    ,12,D54,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,200,Theft From Mail / Bag / Key,Theft Over,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.3118680012856,43.7056119985098
-79.46125276,43.6906617130001,41,GO-20141364249,2014/01/17 05:00:00+00,2014/01/11 05:00:00+00,2014,January,17,17,Friday    ,23,2014,January,11,11,Saturday  ,15,D13,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,109,Caledonia-Fairbank,109,Caledonia-Fairbank (109),-79.4612527602209,43.6906617131191
-79.385928265,43.6668939420001,42,GO-20141362315,2014/01/17 05:00:00+00,2013/06/05 04:00:00+00,2014,January,17,17,Friday    ,18,2013,June,5,156,Wednesday ,0,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,169,Bay-Cloverhill,76,Bay Street Corridor (76),-79.3859282648464,43.6668939417761
-79.4022207899999,43.747257781,43,GO-20141366736,2014/01/18 05:00:00+00,2014/01/17 05:00:00+00,2014,January,18,18,Saturday  ,11,2014,January,17,17,Friday    ,17,D32,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40),-79.402220789517,43.7472577807313
-79.499700433,43.613125279,44,GO-20141367464,2014/01/18 05:00:00+00,2014/01/18 05:00:00+00,2014,January,18,18,Saturday  ,14,2014,January,18,18,Saturday  ,14,D22,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),-79.4997004332205,43.6131252793439
-79.246160663,43.7370911670001,45,GO-20141368890,2014/01/18 05:00:00+00,2014/01/18 05:00:00+00,2014,January,18,18,Saturday  ,18,2014,January,18,18,Saturday  ,18,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,Theft Over,138,Eglinton East,138,Eglinton East (138),-79.2461606625298,43.7370911665874
-79.559507378,43.7507346570001,46,GO-20141372418,2014/01/19 05:00:00+00,2014/01/16 05:00:00+00,2014,January,19,19,Sunday    ,11,2014,January,16,16,Thursday  ,13,D31,"Apartment (Rooming House, Condo)",Apartment,2130,200,Theft From Mail / Bag / Key,Theft Over,21,Humber Summit,21,Humber Summit (21),-79.5595073775689,43.7507346570493
-79.1916466919999,43.7548708400001,47,GO-20141371719,2014/01/19 05:00:00+00,2014/01/03 05:00:00+00,2014,January,19,19,Sunday    ,8,2014,January,3,3,Friday    ,8,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,140,Guildwood,140,Guildwood (140),-79.191646691949,43.7548708398653
-79.396825642,43.7070529900001,48,GO-20141370340,2014/01/19 05:00:00+00,2014/01/18 05:00:00+00,2014,January,19,19,Sunday    ,0,2014,January,18,18,Saturday  ,23,D53,Bar / Restaurant,Commercial,2130,210,Theft Over,Theft Over,174,South Eglinton-Davisville,104,Mount Pleasant West (104),-79.3968256415928,43.7070529901602
-79.468532682,43.6964851930001,49,GO-20141377375,2014/01/20 05:00:00+00,2014/01/14 05:00:00+00,2014,January,20,20,Monday    ,14,2014,January,14,14,Tuesday   ,12,D12,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.4685326824295,43.6964851929662
-79.383574939,43.647918186,50,GO-20141380686,2014/01/20 05:00:00+00,2014/01/10 05:00:00+00,2014,January,20,20,Monday    ,21,2014,January,10,10,Friday    ,14,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3835749391268,43.6479181857978
-79.2852321089999,43.673111487,51,GO-20141377896,2014/01/20 05:00:00+00,2013/11/14 05:00:00+00,2014,January,20,20,Monday    ,12,2013,November,14,318,Thursday  ,8,D55,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,63,The Beaches,63,The Beaches (63),-79.2852321094632,43.6731114874909
-79.513346059,43.7219809650001,52,GO-20141380597,2014/01/20 05:00:00+00,2014/01/20 05:00:00+00,2014,January,20,20,Monday    ,20,2014,January,20,20,Monday    ,16,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.5133460590889,43.7219809649248
-79.436601133,43.6557476510001,53,GO-20141382896,2014/01/21 05:00:00+00,2014/01/07 05:00:00+00,2014,January,21,21,Tuesday   ,8,2014,January,7,7,Tuesday   ,16,D11,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,Theft Over,83,Dufferin Grove,83,Dufferin Grove (83),-79.4366011332856,43.6557476512861
-79.572673859,43.7241245930001,54,GO-20141389838,2014/01/22 05:00:00+00,2013/03/15 04:00:00+00,2014,January,22,22,Wednesday ,11,2013,March,15,74,Friday    ,9,D23,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,2130,210,Theft Over,Theft Over,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.5726738590126,43.7241245932046
-79.4241048549999,43.7322019550001,55,GO-20141395847,2014/01/23 05:00:00+00,2014/01/23 05:00:00+00,2014,January,23,23,Thursday  ,11,2014,January,23,23,Thursday  ,11,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),-79.424104854816,43.7322019554563
-79.558400852,43.7360928360001,56,GO-20141396198,2014/01/23 05:00:00+00,2014/01/23 05:00:00+00,2014,January,23,23,Thursday  ,12,2014,January,23,23,Thursday  ,12,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3),-79.558400851842,43.7360928363615
-79.38212731,43.6496085360001,57,GO-20141397979,2014/01/23 05:00:00+00,2013/12/29 05:00:00+00,2014,January,23,23,Thursday  ,17,2013,December,29,363,Sunday    ,12,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3821273102202,43.6496085363322
-79.3941377689999,43.668714089,58,GO-20141397728,2014/01/23 05:00:00+00,2014/01/17 05:00:00+00,2014,January,23,23,Thursday  ,18,2014,January,17,17,Friday    ,10,D53,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,95,Annex,95,Annex (95),-79.3941377694399,43.6687140893441
-79.351743019,43.7512945340001,59,GO-20141401067,2014/01/24 05:00:00+00,2013/01/01 05:00:00+00,2014,January,24,24,Friday    ,9,2013,January,1,1,Tuesday   ,0,D33,"Open Areas (Lakes, Parks, Rivers)",Outside,2130,210,Theft Over,Theft Over,42,Banbury-Don Mills,42,Banbury-Don Mills (42),-79.3517430192807,43.7512945343208
-79.425353125,43.7167789960001,60,GO-20141408533,2014/01/24 05:00:00+00,2014/01/22 05:00:00+00,2014,January,24,24,Friday    ,12,2014,January,22,22,Wednesday ,17,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),-79.4253531252843,43.7167789955316
-79.317429606,43.6995005650001,61,GO-20149000751,2014/01/25 05:00:00+00,2014/01/23 05:00:00+00,2014,January,25,25,Saturday  ,20,2014,January,23,23,Thursday  ,0,D54,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,60,Woodbine-Lumsden,60,Woodbine-Lumsden (60),-79.3174296060118,43.6995005653987
-79.362137709,43.6501911230001,62,GO-20141414982,2014/01/26 05:00:00+00,2014/01/25 05:00:00+00,2014,January,26,26,Sunday    ,18,2014,January,25,25,Saturday  ,18,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3621377088888,43.6501911227359
-79.5228450549999,43.772988544,63,GO-20141413752,2014/01/26 05:00:00+00,2014/01/24 05:00:00+00,2014,January,26,26,Sunday    ,13,2014,January,24,24,Friday    ,13,D31,"Apartment (Rooming House, Condo)",Apartment,2130,200,Theft From Mail / Bag / Key,Theft Over,24,Black Creek,24,Black Creek (24),-79.5228450546412,43.7729885440449
-79.3297145939999,43.806293302,64,GO-20141413263,2014/01/26 05:00:00+00,2013/12/11 05:00:00+00,2014,January,26,26,Sunday    ,12,2013,December,11,345,Wednesday ,12,D42,Unknown,Other,2130,200,Theft From Mail / Bag / Key,Theft Over,116,Steeles,116,Steeles (116),-79.3297145942896,43.8062933023694
-85.488743885,0.0,65,GO-20141413424,2014/01/26 05:00:00+00,2014/01/26 05:00:00+00,2014,January,26,26,Sunday    ,12,2014,January,26,26,Sunday    ,12,NSA,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,Theft Over,NSA,NSA,NSA,NSA,-85.4887438847069,0
-79.577062703,43.690206012,66,GO-20141413933,2014/01/27 05:00:00+00,2014/01/25 05:00:00+00,2014,January,27,27,Monday    ,19,2014,January,25,25,Saturday  ,14,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5770627032995,43.6902060121887
-79.359388512,43.745867381,67,GO-20141419564,2014/01/27 05:00:00+00,2014/01/09 05:00:00+00,2014,January,27,27,Monday    ,14,2014,January,9,9,Thursday  ,0,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,42,Banbury-Don Mills,42,Banbury-Don Mills (42),-79.3593885122339,43.7458673809645
-79.4307369219999,43.6806459680001,68,GO-20141418709,2014/01/27 05:00:00+00,2014/01/24 05:00:00+00,2014,January,27,27,Monday    ,13,2014,January,24,24,Friday    ,12,D13,Bar / Restaurant,Commercial,2130,210,Theft Over,Theft Over,94,Wychwood,94,Wychwood (94),-79.4307369224167,43.6806459676422
-79.412053751,43.6507047900001,69,GO-20141427238,2014/01/28 05:00:00+00,2013/11/10 05:00:00+00,2014,January,28,28,Tuesday   ,19,2013,November,10,314,Sunday    ,12,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81),-79.4120537509788,43.6507047902646
-79.578264071,43.701317798,70,GO-20141424403,2014/01/28 05:00:00+00,2014/01/27 05:00:00+00,2014,January,28,28,Tuesday   ,14,2014,January,27,27,Monday    ,14,D23,Unknown,Other,2132,200,Theft From Motor Vehicle Over,Theft Over,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5782640714048,43.7013177978011
-79.5284847729999,43.683037373,71,GO-20141427641,2014/01/28 05:00:00+00,2014/01/24 05:00:00+00,2014,January,28,28,Tuesday   ,21,2014,January,24,24,Friday    ,9,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),-79.5284847726539,43.6830373727723
-79.487233056,43.614542514,72,GO-20141431375,2014/01/29 05:00:00+00,2013/12/28 05:00:00+00,2014,January,29,29,Wednesday ,13,2013,December,28,362,Saturday  ,12,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,200,Theft From Mail / Bag / Key,Theft Over,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),-79.4872330556583,43.6145425140539
-79.428679148,43.677272396,73,GO-20141430862,2014/01/29 05:00:00+00,2013/10/14 04:00:00+00,2014,January,29,29,Wednesday ,14,2013,October,14,287,Monday    ,23,D13,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,94,Wychwood,94,Wychwood (94),-79.4286791480061,43.6772723960676
-79.390821919,43.6700313950001,74,GO-20141431172,2014/01/29 05:00:00+00,2014/01/29 05:00:00+00,2014,January,29,29,Wednesday ,13,2014,January,29,29,Wednesday ,9,D53,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,95,Annex,95,Annex (95),-79.3908219188854,43.6700313946477
-79.41420994,43.6753882990001,75,GO-20141432068,2014/01/29 05:00:00+00,2014/01/29 05:00:00+00,2014,January,29,29,Wednesday ,15,2014,January,29,29,Wednesday ,15,D13,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,96,Casa Loma,96,Casa Loma (96),-79.4142099400559,43.6753882990975
-79.3850178559999,43.6447694080001,76,GO-20141433802,2014/01/29 05:00:00+00,2014/01/29 05:00:00+00,2014,January,29,29,Wednesday ,21,2014,January,29,29,Wednesday ,21,D52,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,2130,210,Theft Over,Theft Over,165,Harbourfront-CityPlace,77,Waterfront Communities-The Island (77),-79.3850178557778,43.6447694076816
-79.391790855,43.6447423450001,77,GO-20141436885,2014/01/30 05:00:00+00,2014/01/30 05:00:00+00,2014,January,30,30,Thursday  ,12,2014,January,30,30,Thursday  ,12,D52,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3917908551478,43.644742345316
-79.4732730279999,43.650343868,78,GO-20141444562,2014/01/31 05:00:00+00,2014/01/31 05:00:00+00,2014,January,31,31,Friday    ,15,2014,January,31,31,Friday    ,13,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,87,High Park-Swansea,87,High Park-Swansea (87),-79.4732730279096,43.6503438684725
-79.375715999,43.649634232,79,GO-20141442432,2014/01/31 05:00:00+00,2014/01/30 05:00:00+00,2014,January,31,31,Friday    ,10,2014,January,30,30,Thursday  ,17,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.3757159986765,43.6496342318254
-79.4513064989999,43.6393337490001,80,GO-2014141431694,2014/02/01 05:00:00+00,2014/01/31 05:00:00+00,2014,February,1,32,Saturday  ,0,2014,January,31,31,Friday    ,18,D11,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,87,High Park-Swansea,87,High Park-Swansea (87),-79.451306499378,43.6393337492031
-79.4487313939999,43.7854992630001,81,GO-20141448551,2014/02/01 05:00:00+00,2014/01/01 05:00:00+00,2014,February,1,32,Saturday  ,9,2014,January,1,1,Wednesday ,0,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,35,Westminster-Branson,35,Westminster-Branson (35),-79.4487313940157,43.7854992633364
-79.2872745189999,43.7269310990001,82,GO-20141456726,2014/02/02 05:00:00+00,2014/01/10 05:00:00+00,2014,February,2,33,Sunday    ,17,2014,January,10,10,Friday    ,11,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2872745185364,43.7269310987218
-79.369123869,43.663526942,83,GO-20141455610,2014/02/02 05:00:00+00,2014/01/29 05:00:00+00,2014,February,2,33,Sunday    ,13,2014,January,29,29,Wednesday ,21,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,73,Moss Park,73,Moss Park (73),-79.3691238688787,43.6635269419602
